-87.9999 160.659
-57.5828 164.484
-65.4738 167.08
-51.1721 146.067
-67.7322 167.747
-72.1862 156.489
-56.5174 153.206
-77.3473 143.426
-68.3462 141.634
-66.06 156.584
-66.9068 -28.0669
-75.5609 32.8589
-83.2714 2.44459
-62.5893 -21.763
-74.8334 -8.70605
-81.096 6.58998
-58.5605 -41.4802
-59.8365 -13.9704
-44.3087 131.021
-54.1997 138.868
-39.7844 -53.6468
-74.4379 -30.8084
-68.7357 -44.8028
-74.4078 -22.3768
-71.3823 -25.0791
-93.9177 -8.95228
-65.099 -18.4276
-73.0068 -0.500354
-74.782 -8.77749
-76.3158 -35.5579
-79.8969 -3.50104
-73.1167 -20.1506
-72.3778 -25.6034
-69.8241 -21.1948
-88.8584 -5.0901
-72.5777 -3.81092
-72.2022 -37.6453
-74.6704 -12.6266
-95.2432 -32.5766
-79.2065 -27.9133
-105.878 14.8767
-84.6974 4.30895
-39.9881 148.239
-47.8054 140.716
-51.7546 154.208
-43.2362 144.03
-44.1154 123.892
-66.5414 135.345
-51.2776 145.518
-46.8907 143.393
-43.2642 139.222
-43.7233 136.444
-52.6301 136.108
-48.354 128.63
-55.317 127.024
-53.172 138.109
-36.83 141.333
-31.2561 119.134
-62.9426 159.37
-34.6652 153.623
-42.2339 141.341
-43.7357 137.495
-32.1361 135.8
-31.1111 144.548
-47.6106 164.655
-45.3824 140.109
-51.9633 143.114
-56.2149 133.419
-42.2396 142.866
-37.4544 145.615
-51.3262 156.305
-46.167 154.187
-43.635 149.952
-42.6974 156.335
-63.3732 168.196
-34.041 121.939
-48.3889 138.444
-57.3296 134.607
-49.0703 141.45
-56.3839 146.578
-39.8778 141.817
-38.8539 145.178
-67.3259 156.189
-43.0002 145.263
-56.3242 143.524
-41.9926 137.348
-54.5683 148.38
-53.0913 138.743
-55.3848 136.235
-87.7305 147.501
-58.7784 169.058
-76.035 160.946
-59.7556 133.043
-63.0255 130.551
-55.7055 131.415
-56.1274 141.695
-61.7965 143.452
-57.4076 145.738
-85.146 145.962
-77.7957 150.303
-39.0794 135.079
-60.1064 130.133
-61.6421 132.053
-57.5815 99.9835
-41.6414 125.055
-46.9153 140.921
-46.4856 139.557
-49.3461 141.783
-62.1976 135.217
-50.8116 124.469
-53.6558 121.598
-58.93 133.498
-56.8156 111.208
-65.4353 135.14
-50.5337 146.7
-57.0686 131.018
-62.2274 130.502
-44.3795 133.224
-57.5143 150.767
-51.4309 142.469
-68.2775 133.135
-59.2645 154.52
-70.6079 132.685
-44.8521 128.211
-49.0809 138.233
-62.1673 135.351
-43.0661 150.937
-55.5598 138.356
-46.4094 143.381
-68.9443 152.16
-70.5267 148.213
-58.0051 138.421
-58.851 126.814
-64.4525 140.432
-49.6398 133.425
-48.3096 124.856
-39.7862 138.192
-41.5473 115.096
-56.8715 133.674
-78.7725 121.564
-52.7543 128.024
-72.7241 133.682
-52.2329 133.264
-51.263 148.602
-50.6818 141.063
-40.1282 134.749
-66.7031 155.141
-52.2281 139.457
-35.9498 144.127
-71.3739 153.909
-40.6513 138.874
-51.8894 156.255
-35.3365 137.745
-48.499 139.686
-45.9503 140.13
-41.5706 154.838
-54.4412 118.669
-39.402 122.63
-71.3138 138.443
-65.472 130.187
-64.7548 130.394
-94.9863 127.106
