-83.914 122.081
-80.7573 81.6034
-56.3314 142.789
-58.4337 128.461
-56.7014 151.255
-57.0903 153.312
-61.5502 148.597
-75.0259 147.469
-65.1619 143.999
-51.7543 163.74
-89.6602 113.036
-106.39 122.753
-90.8599 108.533
-103.733 107.957
-88.1964 139.537
-87.8237 134.858
-57.0652 147.82
-56.529 143.635
-62.8822 131.423
-72.8815 119.963
-90.1918 101.077
-70.725 84.3982
-68.758 156.132
-67.5011 150.687
-58.8133 137.187
-52.8254 154.228
-60.0513 146.132
-56.4451 139.902
-74.7972 167.167
-72.472 152.661
-70.6769 158.27
-64.4195 160.499
-57.1888 147.135
-80.1625 153.289
-58.4607 143.027
-65.866 145.749
-65.313 151.081
-56.8175 149.546
-71.4357 163.069
-67.3146 148.495
-72.6805 156.002
-60.1903 124.249
-60.5556 138.438
-58.6305 140.18
-51.8516 146.313
-54.4244 166.933
-99.9898 145.639
-101.418 134.343
-80.9093 149.287
-132.279 141.318
-97.9576 151.704
-108.388 124.54
-116.927 136.405
-137.157 128.566
-140.291 137.157
-152.798 130.782
-163.734 166.477
-145.179 161.018
-169.009 150.956
-157.215 171.057
-147.706 160.022
-161.626 174.276
-89.2392 124.498
-98.3975 119.569
-84.9378 125.914
-80.1846 118.887
-100.109 131.779
-76.4949 134.5
-80.364 120.344
-91.1175 126.603
-87.7042 127.29
-72.4031 133.837
-101.378 110.787
-60.8394 151.723
-71.1745 133.89
-102.643 143.107
-96.7955 132.789
-71.3591 141.829
-66.0435 142.571
-50.5197 151.691
-52.7397 142.852
-51.4958 155.541
-62.3536 155.4
-49.9676 144
-62.2468 148.864
-60.0027 136.708
-82.3808 145.596
-78.9162 138.122
-58.4566 148.336
-52.4916 158.841
-76.0239 146.43
-55.1619 147.141
-62.3441 133.793
-71.2037 151.931
-81.7899 141.125
-60.3488 143.001
-53.6408 136.582
-67.4607 137.998
-149.715 153.237
-120.879 119.563
-149.233 155.81
-151.387 175.817
-61.8198 141.333
-67.7384 143.737
-65.0386 134.667
-86.406 145.135
-74.2195 153.761
-53.1775 143.185
-69.5922 138.91
-63.1963 137.149
-77.1356 118.889
-64.4491 126.608
-90.1991 124.906
-82.8679 153.935
-143.515 169.232
-152.162 171.828
-149.704 149.07
-141.808 163.218
-63.1091 142.858
-86.9529 161.976
-134.92 164.162
-136.944 160.774
-121.998 133.623
-132.452 149.689
-129.099 147.605
-148.745 161.094
-127.23 160.014
-126.535 142.115
-63.125 145.845
-34.9184 137.49
-144.805 156.867
-143.301 152.987
-58.2618 158.142
-48.5197 137.713
-52.9642 157.94
-60.1833 139.68
-49.9401 154.636
-52.144 152.924
-65.1485 153.143
-67.9974 135.13
-72.4866 133.218
-61.9778 141.83
-59.0466 146.688
-63.6089 131.14
-63.854 140.614
-56.141 140.387
-61.4519 125.751
-78.1939 150.319
-52.7657 141.837
-73.5378 150.431
-60.9679 148.608
-30.9589 143.002
-53.1048 138.131
-41.843 143.303
-68.6793 143.463
-51.1948 140.908
-61.9364 146.384
-62.0854 147.714
-57.2129 126.816
-76.674 135.26
-62.4345 124.58
-62.5737 127.932
-61.715 131.872
-73.2765 152.319
-48.3218 141.894
-64.1922 128.171
-73.1847 130.807
-94.5516 139.406
-48.9022 133.444
-45.7047 117.836
-67.4665 157.298
-89.784 155.073
-61.614 143.129
-56.0592 143.184
-60.1879 147.375
-53.7583 140.076
-56.1818 137.115
-66.8118 149.522
-76.8037 153.862
-52.2707 133.683
-57.7881 139.032
-60.9533 124.412
-49.3486 130.431
-64.1045 139.7
-69.3859 131.345
-66.5617 147.984
-61.9226 156.069
-63.9679 156.439
-53.4025 144.072
-67.4915 146.994
-62.5023 152.259
-58.8155 128.864
-66.6667 142.074
-64.2814 125.668
