-32.5431 129.115
-31.3102 126.474
-72.6017 7.39239
-80.4747 29.2005
-70.8902 37.5114
-71.2011 43.9798
-91.2732 60.2014
-85.2888 55.7116
-79.5747 34.1733
-72.5823 37.9455
-43.5814 138.06
-50.5255 131.724
-46.515 149.311
-34.1551 130.437
-35.7336 143.194
-42.9713 140.228
-98.8361 56.171
-82.6763 30.4376
-43.3836 137.094
-32.0922 126.465
-45.5581 134.235
-39.0008 133.1
-90.0052 39.0339
-80.4886 35.8788
-101.708 23.8257
-81.4113 34.9727
-84.4857 74.9184
-88.3522 68.5429
-84.9937 52.7978
-79.9309 46.1287
-54.5413 139.472
-37.0444 136.591
-47.1614 146.152
-69.8217 129.713
-57.3794 126.285
-59.124 139.942
-54.2443 154.446
-51.2077 142.12
-46.5359 135.079
-54.108 140.882
-63.3003 141.869
-62.2135 167.003
-59.0687 146.732
-64.9299 112.669
-69.0163 150.897
-50.6415 141.192
-40.6384 125.93
-36.9932 140.479
-37.9405 125.073
-58.4196 143.055
-60.5468 145.622
-57.1216 157.353
-49.4875 156.051
-41.7676 140.503
-38.5365 133.169
-29.7979 129.331
-59.5934 137.613
-40.1703 129.672
-47.1032 138.25
-55.0321 146.383
-38.5358 138.879
-63.202 141.719
-45.4065 138.492
-27.0942 133.953
-52.4911 159.971
-47.506 163.715
-49.2568 148.982
-32.667 141.546
-62.9562 155.485
-59.6389 153.532
-58.4611 164.39
-52.9825 157.714
-60.5404 170.17
-63.9754 149.761
-41.4042 166.365
-40.8203 149.51
-43.6063 138.51
-59.3294 163.645
-54.2231 152.801
-46.0825 136.258
-51.5588 132.708
-52.2102 128.398
-59.8505 139.892
-51.1828 160.792
-52.3835 155.617
-42.2864 134.387
-46.9157 151.17
-67.9206 141.557
-37.805 139.989
-60.4332 145.321
-70.6716 141.614
-52.9226 134.748
-50.6899 142.004
-45.4057 151.041
-48.0423 133.955
-41.7654 139.54
-42.4921 131.165
-35.5903 147.862
-62.0963 129.069
-59.7294 142.234
-34.4281 133.66
-49.3012 132.454
-57.0665 140.735
-60.1203 146.435
-45.7286 136.046
-51.7497 149.358
-33.0434 148.436
-49.0418 131.161
-34.2625 138.061
-29.0864 139.205
-37.7388 137.115
-36.1991 126.222
-40.7753 146.844
-43.9109 149.853
-55.9303 142.593
-60.8481 138.051
-85.3903 150.921
-55.2129 141.341
-29.8886 135.465
-45.4548 144.085
-50.3718 128.98
-34.7222 116.678
-31.7832 124.083
-47.4333 133.386
-53.1798 120.979
-36.2894 121.303
-52.0007 121.463
-39.2285 126.045
-37.7367 134.197
-53.6588 135.251
-57.677 107.808
-56.9299 99.7096
-43.5402 120.503
-41.2235 142.233
-36.3319 138.78
-40.0982 137.227
-65.7326 137.784
-60.473 146.98
-43.2349 143.812
-35.6911 151.089
-51.3736 135.195
-54.386 137.673
-55.7869 145.322
-59.6109 149.409
-47.8514 113.204
-63.2826 126.156
-35.0092 129.217
-66.326 137.319
-39.627 147.526
-37.6192 133.246
-47.3639 135.659
-58.0026 136.964
-35.3262 128.233
-45.5238 132.501
-54.9901 151.047
-39.638 137.609
-41.843 138.28
-58.3805 140.634
-58.4699 111.776
-47.8917 122.578
-59.9563 111.861
-65.4348 129.089
-72.7752 129.707
-59.9996 114.725
-59.3963 133.107
-53.5139 132.444
-32.753 143.012
-45.9876 131.138
-57.3267 156.48
-51.5763 136.928
-63.8214 120.449
-82.0582 122.298
-49.8759 139.602
-62.9682 148.278
-47.1359 157.457
-45.7485 134.791
-29.9537 136.004
-49.8134 157.846
-86.1911 61.8102
-93.4125 66.5487
-82.4146 44.5317
-88.2895 65.6572
-77.6152 39.7802
-78.9403 38.6141
-98.4847 74.9865
-83.9442 21.0494
-32.0995 141.821
-42.8705 139.971
-48.0901 137.318
-61.7099 154.861
-49.471 143.619
-47.4411 144.787
-64.1216 112.813
-42.4577 121.021
-41.4177 135.222
-39.1005 122.86
-37.6007 123.711
-36.7013 139.099
-38.2457 137.874
-29.7201 128.878
-41.6772 132.604
-31.4697 125.008
-36.1789 118.439
-26.5342 116.279
-35.1442 144.067
-31.8838 135.809
-49.4804 163.929
-33.2887 142.714
-31.2055 133.852
-41.6318 145.277
-36.9945 137.8
-38.9778 121.969
-51.3153 129.502
-45.9985 141.205
-55.5638 145.204
-34.8093 132.8
-43.7983 147.955
-49.6144 149.745
-47.9856 156.087
-44.019 154.056
-44.5432 166.787
-55.7478 144.272
-34.0029 131.087
-55.9571 140.495
-31.9846 129.68
-46.7132 144.858
-48.067 154.914
-62.9876 148.692
-39.8148 145.121
-44.8641 133.95
-47.9744 125.784
-48.8844 116.117
-53.4832 135.889
-58.3477 120.423
-54.3414 136.193
-41.8604 147.704
-45.7725 133.199
-39.2914 139.898
-42.9027 136.87
-31.6103 131.138
-45.8544 137.299
-38.5567 141.583
-38.3855 140.578
-41.5905 143.789
-33.4647 133.271
-41.3913 135.897
-46.2423 114.018
-36.3725 122.264
-40.1416 137.735
-45.6552 145.716
-36.5695 142.273
-37.0221 141.764
-69.3538 134.077
-51.036 134.664
-42.229 140.001
-34.1079 130.324
-34.1357 120.891
-57.3749 140.745
-43.1262 130.29
-48.0723 142.604
-59.1723 146.827
-91.757 163.482
-75.0456 154.382
-56.5564 155.975
-51.7557 133.169
-47.6151 151.116
-43.1242 143.391
-48.5265 120.643
-54.4753 121.181
-53.4845 125.196
-56.7601 136.258
-34.9645 139.144
-51.9762 143.236
-66.1582 150.414
-42.3763 128.706
-75.6808 156.086
-42.7499 148.74
-45.7668 149.931
-56.4576 108.787
-88.6666 99.4262
-82.1491 111.307
-72.4923 79.1853
-88.6201 78.8662
-79.3768 69.7589
-85.3109 94.8549
-65.088 114.444
-95.4341 96.9459
-86.5489 70.4481
-89.7865 63.2987
-88.3758 91.1743
-71.8117 75.1952
-91.2928 77.5468
-41.9515 138.435
-64.9169 142.808
-56.8446 148.523
-62.0346 144.251
-63.3325 135.599
-93.1372 115.457
-84.8661 129.415
-67.2598 137.873
-88.4641 44.4998
-79.0388 55.205
-86.5902 66.6639
-88.6328 66.5153
-44.8341 114.594
-49.1293 133.842
-39.9652 131.929
-50.0303 147.463
-49.1758 148.602
-49.5363 155.047
-54.0052 132.82
-43.7622 152.725
-25.0544 123.433
-37.9809 114.538
-76.2035 130.311
-42.8587 158.596
-46.7756 152.069
-49.3021 104.786
-40.7647 132.233
-68.287 135.802
-60.2722 163.953
-34.2949 138.794
-56.2633 129.701
-40.2735 141.937
-53.9713 165.312
-50.2865 149.078
-78.44 167.373
-62.0971 146.555
-49.5503 137.617
-39.6015 122.118
-56.1237 156.979
-66.1037 149.486
-47.883 128.183
-46.2719 152.247
-45.4605 138.486
-43.3603 140.002
-37.1989 144.306
-40.4075 138.771
-44.7166 125.009
-41.7425 134.042
-31.3648 148.892
-50.5943 132.546
-37.07 148.116
-54.4658 145.437
-55.7675 139.534
-43.0275 152.884
-37.399 131.169
-36.9432 145.214
-41.1083 140.173
-36.5813 137.881
-84.415 63.1909
-85.0455 74.1509
-73.3044 52.9913
-81.6783 70.7195
-71.7011 58.8189
-62.7445 91.2577
-89.7532 94.6605
-56.469 130.923
-39.9571 146.383
-44.8483 148.259
-55.8374 128.577
-40.2237 126.865
-38.6698 130.864
-36.4163 126.446
-42.3546 130.328
-40.0324 128.133
-47.081 128.325
-35.3244 136.601
-59.5179 142.189
-54.6654 133.005
-54.9522 129.963
-37.3433 121.562
-54.6787 125.994
-54.8044 133.941
-68.5972 132.824
-50.9302 135.617
-52.0249 121.744
-55.8471 144.409
-36.3865 135.508
-43.4288 133.402
-30.7931 131.511
-31.4484 118.929
-51.2647 133.425
-36.8114 127.003
-33.651 138.094
-48.135 138.599
-59.8375 133.836
-23.8714 113.063
-35.6748 112.831
-40.9307 133.704
-53.9601 141.972
-57.8853 132.64
-47.4735 125.75
-40.9596 147.063
-38.5183 131.879
-35.103 143.635
-45.2313 126.294
-36.7783 134.061
-45.0731 138.004
-63.4908 137.352
-45.4123 128.761
-54.2417 135.789
-47.4426 134.795
-30.0377 126.938
-40.8363 126.247
-28.3218 127.181
-49.5601 135.537
-53.6457 145.935
-65.9972 130.43
-48.9033 146.43
-38.856 145.101
-37.5257 152.724
-63.6371 158.156
-48.8194 136.077
-53.3117 159.236
-47.1039 153.784
-41.9948 132.363
-46.4011 139.594
-42.5982 146.832
-50.6919 135.389
-43.6657 138.085
-36.5089 125.528
-29.1095 129.225
-34.0251 123.439
-45.2415 149.923
-32.7725 116.375
-35.383 135.158
-31.5325 126.687
-42.2914 125.592
-35.4429 132.95
-50.7798 129.098
-61.0564 120.574
-47.4289 134.768
-36.2797 129.575
-37.0836 137.079
-37.3871 133.994
-54.3698 151.34
-44.7863 134.835
-62.6858 148.089
-68.7363 110.95
-71.7465 120.244
-66.5226 115.99
-53.4122 112.702
-64.9037 107.831
-45.6134 133.792
-30.9536 127.622
-49.1703 137.296
-56.6874 127.816
-48.9951 147.422
-52.3903 155.935
-47.8167 148.033
-46.2792 145.729
-33.6526 140.503
-43.9357 148.703
-58.6526 147.608
-85.8955 155.637
-40.4192 145.754
-56.4752 136.783
-38.0097 139.254
-56.2018 132.309
-49.9412 142.609
-52.0532 136.078
-61.8048 149.532
-43.6726 133.451
-39.2623 117.263
-38.9136 132.855
-35.9047 150.035
-44.9024 152.623
-59.2661 134.002
-36.9631 129.791
-55.3068 131.568
-57.8428 142.29
-40.6372 144.79
-62.4774 137.966
-32.8065 130.186
-49.8676 131.199
-59.2026 118.867
-66.4138 153.101
-52.0223 147.798
-58.1375 131.755
-47.7527 132.095
-58.5693 169.741
-53.9762 146.492
-38.2669 146.129
-48.2839 157.815
-57.356 157.852
-62.3561 124.83
-83.9252 133.875
-63.7737 129.813
-67.5835 117.828
-82.9661 122.485
-62.5529 138.119
-33.6952 139.886
-39.5394 149.24
-35.1738 133.945
-46.4949 137.967
-40.2612 136.732
-59.1348 144.764
-53.8454 142.467
-44.2483 135.879
-55.2652 138.744
-41.947 131.617
-60.0238 134.759
-42.9019 112.641
-48.3694 141.83
-39.2714 135.972
-42.143 137.291
-42.787 125.825
-51.7044 129.476
-40.3524 143.582
-54.5723 160.97
-43.1719 136.634
-44.1138 118.585
-30.8142 137.44
-66.4926 142.479
-28.279 128.688
-43.8616 122.689
-36.5012 121.771
-53.9235 154.554
-49.5799 164.062
-34.2168 142.12
-55.2197 135.392
-43.6443 131.348
-36.8248 133.319
-48.6019 151.668
-44.0044 145.65
-36.5785 145.699
-50.0827 154.957
-42.8036 147.007
-29.201 132.467
-44.8697 140.067
-50.952 151.714
-39.3727 147.821
-49.2258 152.565
-34.87 152.74
-42.2273 147.484
-41.0574 149.989
-67.3279 145.9
-52.1305 139.513
-47.5377 152.693
-53.4459 138.183
-51.5397 135.587
-45.4543 132.864
-33.8896 135.773
-33.3018 142.948
-45.9147 157.473
-43.9832 131.999
-54.5188 147.772
-52.1403 143.256
-44.765 146.098
-36.404 138.988
-40.4166 145.214
-47.0433 141.976
-31.9287 126.834
-37.7181 148.597
-44.3059 132.41
-45.2983 153.98
-41.1582 139.774
-36.2425 148.091
-30.0427 148.178
-42.7565 140.591
-51.2414 159.493
-51.4803 152.5
-55.1094 159.679
-37.3586 143.674
-41.9529 137.971
-37.8622 148.341
-37.0309 144.549
-40.2831 156.906
-43.3741 149.354
-43.0694 145.191
-42.6559 148.51
-70.1388 174.835
-49.3296 152.483
-55.6485 158.844
-43.1122 144.258
-36.8921 140.023
-48.931 146.449
-49.2286 147.835
-43.9085 148.302
-52.5209 159.097
-42.1877 129.889
-55.5277 163.472
-40.5054 144.017
-42.2348 145.558
-38.6214 150.235
-44.9699 132.168
-57.3192 134.213
-69.904 138.366
-67.3758 121.316
-50.3787 120.106
-74.7845 133.79
-56.9868 136.7
-58.22 138.215
-73.4658 134.216
-51.9422 131.1
-38.5608 150.887
-58.6842 155.231
-54.7378 158.526
-47.6123 150.288
-50.12 148.072
-62.7478 149.663
-56.6997 154.191
-64.9609 114.865
-49.668 133.721
-45.2782 145.718
-59.3622 143.934
-56.4916 149.662
-37.9979 149.617
-54.216 145.479
-51.4305 133.128
-53.6966 144.284
-66.4076 141.994
-88.0228 146.987
-57.6339 138.838
-60.3291 126.693
-49.8703 154.838
-45.1619 144.23
-49.2675 138.168
-34.9539 133.382
-72.4857 140.461
-40.6212 144.176
-72.8249 16.8896
-76.0796 7.93214
-80.3925 28.2835
-82.7218 -5.3965
-85.246 14.7603
-77.0182 20.1102
-76.2856 13.9162
-80.48 69.7716
-89.9996 6.21408
-80.6333 16.0585
-77.501 34.0872
-75.9376 34.1968
-74.2841 28.6453
-78.2375 20.8618
-81.5703 26.1192
-88.5928 25.3268
-73.2718 14.5925
-89.1465 29.5331
-84.5044 49.7802
-86.1099 55.1457
-83.3194 33.8699
-78.4719 31.0647
-77.7633 44.0414
-89.3341 44.5764
-80.1623 16.2983
-70.9805 10.9564
-83.4978 25.9592
-71.8637 20.6145
-36.9236 147.764
-54.5231 178.393
